Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
SVG,shapes/5666.svg,5666.svg,8,8,0,0,0,735,0
Plain Text,texts/5667.txt,5667.txt,1,1,0,0,0,9,0
Plain Text,texts/5668.txt,5668.txt,1,1,0,0,0,1,0
SVG,shapes/5669.svg,5669.svg,7,7,0,0,0,707,0
SVG,shapes/567.svg,567.svg,7,7,0,0,0,1105,0
SVG,shapes/5671.svg,5671.svg,6,6,0,0,0,604,0
SVG,shapes/5674.svg,5674.svg,8,8,0,0,0,735,0
Plain Text,texts/5675.txt,5675.txt,1,1,0,0,0,9,0
Plain Text,texts/5676.txt,5676.txt,1,1,0,0,0,1,0
SVG,shapes/5677.svg,5677.svg,8,8,0,0,0,735,0
Plain Text,texts/5678.txt,5678.txt,1,1,0,0,0,9,0
Plain Text,texts/5679.txt,5679.txt,1,1,0,0,0,1,0
SVG,shapes/568.svg,568.svg,8,8,0,0,0,995,0
SVG,shapes/5680.svg,5680.svg,8,8,0,0,0,735,0
Plain Text,texts/5681.txt,5681.txt,1,1,0,0,0,9,0
Plain Text,texts/5682.txt,5682.txt,1,1,0,0,0,1,0
SVG,shapes/5683.svg,5683.svg,8,8,0,0,0,735,0
Plain Text,texts/5684.txt,5684.txt,1,1,0,0,0,3,0
Plain Text,texts/5685.txt,5685.txt,1,1,0,0,0,24,0
